sales_order,order_type,organization,customer_id,net_amount,creation_date,currency,created_by,delivery_status
1623,OR,1710,USCU_S14,38705,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1624,OR,1710,USCU_S04,46446,2016-10-22T00:00:00.000Z,USD,SAP_SYSTEM,C
1625,OR,1710,USCU_L03,7741,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1626,OR,1710,USCU_L03,675,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1627,OR,1710,USCU_L05,7741,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1628,OR,1710,USCU_L07,3892,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1629,OR,1710,USCU_L03,889,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1630,OR,1710,USCU_L06,1050,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1631,OR,1710,USCU_L10,18130,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1632,OR,1710,USCU_L02,6580,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1633,OR,1710,USCU_S16,6580,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1634,OR,1710,USCU_S05,2730,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1635,OR,1710,USCU_S08,5740,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1636,OR,1710,USCU_L10,9480,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1637,OR,1710,USCU_S15,840,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1638,OR,1710,USCU_L04,6000,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1639,OR,1710,USCU_S04,5760,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1640,OR,1710,USCU_S10,4800,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1641,OR,1710,USCU_L03,22680,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1642,OR,1710,USCU_L03,41262,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1643,OR,1710,USCU_L10,12696,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1644,OR,1710,USCU_L06,20631,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1645,OR,1710,USCU_S13,30153,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1646,OR,1710,USCU_L09,960,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1647,OR,1710,USCU_S03,309465,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1648,OR,1710,USCU_S15,287247,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1649,OR,1710,USCU_L03,3360,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1650,OR,1710,USCU_L07,3680,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1651,OR,1710,USCU_S16,1440,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1652,OR,1710,USCU_S11,2880,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1653,OR,1710,USCU_L10,10020,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1654,OR,1710,USCU_L02,18036,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1655,OR,1710,USCU_S16,107214,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1656,OR,1710,USCU_L04,7014,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1657,OR,1710,USCU_S09,48096,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1658,OR,1710,USCU_S04,145290,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1659,OR,1710,USCU_L09,7480,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1660,OR,1710,USCU_S15,5720,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1661,OR,1710,USCU_L02,4400,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1662,OR,1710,USCU_S08,6160,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1663,OR,1710,USCU_S06,3080,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1664,OR,1710,USCU_L10,4725,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1665,OR,1710,USCU_L08,25520,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1666,OR,1710,USCU_S14,15525,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1667,OR,1710,USCU_S08,7425,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1668,OR,1710,USCU_L05,2700,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1669,OR,1710,USCU_S02,3375,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1670,OR,1710,USCU_S14,1778,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1671,OR,1710,USCU_L09,9779,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1672,OR,1710,USCU_S10,10668,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1673,OR,1710,USCU_S02,11557,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1674,OR,1710,USCU_L10,15908,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1675,OR,1710,USCU_L07,36449,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1676,OR,1710,USCU_L08,7954,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1677,OR,1710,USCU_S16,67609,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1678,OR,1710,USCU_L03,19885,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1679,OR,1710,USCU_S13,95448,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1680,OR,1710,USCU_L01,1695,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1681,OR,1710,USCU_S09,1695,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1682,OR,1710,USCU_L10,6780,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1683,OR,1710,USCU_S14,1695,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1684,OR,1710,USCU_S06,119310,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1685,OR,1710,USCU_S02,2825,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1686,OR,1710,USCU_L05,6215,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1687,OR,1710,USCU_L02,11676,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1688,OR,1710,USCU_S01,97300,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1689,OR,1710,USCU_S08,58380,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1690,OR,1710,USCU_S17,19460,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1691,OR,1710,USCU_S04,123856,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1692,OR,1710,USCU_S07,255453,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1693,OR,1710,USCU_S16,309640,2016-10-23T00:00:00.000Z,USD,SAP_SYSTEM,C
1694,OR,1710,USCU_L04,1002,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1695,OR,1710,USCU_L02,3892,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1696,OR,1710,USCU_S07,7741,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1697,OR,1710,USCU_S14,889,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1698,OR,1710,USCU_L01,7741,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1699,OR,1710,USCU_L09,7741,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1700,OR,1710,USCU_L09,675,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1701,OR,1710,USCU_L10,3360,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1702,OR,1710,USCU_L02,22190,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1703,OR,1710,USCU_S12,10640,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1704,OR,1710,USCU_S16,2520,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1705,OR,1710,USCU_S04,2310,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1706,OR,1710,USCU_L10,11400,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1707,OR,1710,USCU_L07,23380,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1708,OR,1710,USCU_L02,840,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1709,OR,1710,USCU_S17,1080,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1710,OR,1710,USCU_L03,22218,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1711,OR,1710,USCU_L10,30153,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1712,OR,1710,USCU_S06,14400,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1713,OR,1710,USCU_L04,13680,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1714,OR,1710,USCU_L08,12696,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1715,OR,1710,USCU_L09,3040,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1716,OR,1710,USCU_S15,236463,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1717,OR,1710,USCU_S09,68241,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1718,OR,1710,USCU_S01,117438,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1719,OR,1710,USCU_L05,9760,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1720,OR,1710,USCU_L02,11200,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1721,OR,1710,USCU_S12,800,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1722,OR,1710,USCU_S04,640,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1723,OR,1710,USCU_S16,7014,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1724,OR,1710,USCU_S02,53106,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1725,OR,1710,USCU_L02,4008,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1726,OR,1710,USCU_S08,108216,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1727,OR,1710,USCU_L09,12760,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1728,OR,1710,USCU_S17,3080,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1729,OR,1710,USCU_L01,4400,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1730,OR,1710,USCU_S05,4840,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1731,OR,1710,USCU_S12,9680,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1732,OR,1710,USCU_L04,22440,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1733,OR,1710,USCU_L02,10800,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1734,OR,1710,USCU_L07,2025,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1735,OR,1710,USCU_S01,45900,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1736,OR,1710,USCU_L03,1778,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1737,OR,1710,USCU_L09,34671,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1738,OR,1710,USCU_S17,22950,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1739,OR,1710,USCU_S13,26325,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1740,OR,1710,USCU_S13,13335,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1741,OR,1710,USCU_L01,15908,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1742,OR,1710,USCU_L04,36449,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1743,OR,1710,USCU_S03,17780,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1744,OR,1710,USCU_L10,23862,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1745,OR,1710,USCU_L08,55678,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1746,OR,1710,USCU_L10,5085,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1747,OR,1710,USCU_S05,135218,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1748,OR,1710,USCU_S16,135218,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1749,OR,1710,USCU_S09,107379,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1750,OR,1710,USCU_S11,6215,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1751,OR,1710,USCU_S06,3390,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1752,OR,1710,USCU_L01,7345,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1753,OR,1710,USCU_S14,19460,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1754,OR,1710,USCU_S09,35028,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1755,OR,1710,USCU_S01,140112,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1756,OR,1710,USCU_S16,23223,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1757,OR,1710,USCU_S06,46446,2016-10-24T00:00:00.000Z,USD,SAP_SYSTEM,C
1758,OR,1710,USCU_L09,7741,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1759,OR,1710,USCU_S17,440,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1760,OR,1710,USCU_L09,18480,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1761,OR,1710,USCU_L01,910,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1762,OR,1710,USCU_S10,1890,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1763,OR,1710,USCU_S03,1330,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1764,OR,1710,USCU_S15,490,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1765,OR,1710,USCU_L04,14980,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1766,OR,1710,USCU_L09,5520,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1767,OR,1710,USCU_S01,6720,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1768,OR,1710,USCU_S14,1200,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1769,OR,1710,USCU_S09,2760,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1770,OR,1710,USCU_L05,15360,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1771,OR,1710,USCU_L09,6348,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1772,OR,1710,USCU_L03,16800,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1773,OR,1710,USCU_L01,19044,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1774,OR,1710,USCU_L05,12696,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1775,OR,1710,USCU_S09,36501,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1776,OR,1710,USCU_S14,106329,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1777,OR,1710,USCU_L01,11040,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1778,OR,1710,USCU_S02,204723,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1779,OR,1710,USCU_L10,1600,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1780,OR,1710,USCU_S16,1600,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1781,OR,1710,USCU_S05,2240,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1782,OR,1710,USCU_L05,320,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1783,OR,1710,USCU_S07,800,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1784,OR,1710,USCU_L09,5010,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1785,OR,1710,USCU_L01,4008,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1786,OR,1710,USCU_S17,90180,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1787,OR,1710,USCU_L04,8016,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1788,OR,1710,USCU_S05,173346,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1789,OR,1710,USCU_L10,12760,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1790,OR,1710,USCU_S07,51102,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1791,OR,1710,USCU_S09,5720,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1792,OR,1710,USCU_S05,3520,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1793,OR,1710,USCU_L01,3520,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1794,OR,1710,USCU_L09,3375,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1795,OR,1710,USCU_L08,23320,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1796,OR,1710,USCU_S07,6750,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1797,OR,1710,USCU_L02,6750,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1798,OR,1710,USCU_L07,1350,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1799,OR,1710,USCU_S17,29700,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1800,OR,1710,USCU_L10,1778,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1801,OR,1710,USCU_S16,1778,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1802,OR,1710,USCU_S04,31050,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1803,OR,1710,USCU_L03,12446,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1804,OR,1710,USCU_L05,15113,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1805,OR,1710,USCU_S04,8001,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1806,OR,1710,USCU_S09,6223,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1807,OR,1710,USCU_L10,39770,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1808,OR,1710,USCU_S09,7954,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1809,OR,1710,USCU_L03,11931,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1810,OR,1710,USCU_S14,27839,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1811,OR,1710,USCU_L05,47724,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1812,OR,1710,USCU_L10,16950,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1813,OR,1710,USCU_S04,91471,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1814,OR,1710,USCU_S11,3390,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1815,OR,1710,USCU_S15,3390,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1816,OR,1710,USCU_S03,4520,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1817,OR,1710,USCU_L01,7345,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1818,OR,1710,USCU_S17,11676,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1819,OR,1710,USCU_L07,15820,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1820,OR,1710,USCU_L01,7784,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1821,OR,1710,USCU_S11,50596,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1822,OR,1710,USCU_S02,31136,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1823,OR,1710,USCU_S12,100633,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1824,OR,1710,USCU_S15,332863,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1825,OR,1710,USCU_S02,23223,2016-10-25T00:00:00.000Z,USD,S4TESTER,C
1826,OR,1710,17100005,35.1,2016-10-25T00:00:00.000Z,USD,CB9980000130,C
1827,OR,1710,17100005,35.1,2016-10-25T00:00:00.000Z,USD,CB9980000065,C
1828,OR,1710,USCU_L04,7741,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1829,OR,1710,USCU_S17,3892,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1830,OR,1710,USCU_S15,889,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1831,OR,1710,USCU_L08,440,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1832,OR,1710,USCU_L10,17360,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1833,OR,1710,USCU_S03,1190,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1834,OR,1710,USCU_L01,10780,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1835,OR,1710,USCU_S08,2660,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1836,OR,1710,USCU_S17,6790,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1837,OR,1710,USCU_S16,1680,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1838,OR,1710,USCU_L10,9120,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1839,OR,1710,USCU_S12,1680,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1840,OR,1710,USCU_L07,8960,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1841,OR,1710,USCU_S02,7920,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1842,OR,1710,USCU_L01,20640,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1843,OR,1710,USCU_L03,34914,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1844,OR,1710,USCU_L06,14880,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1845,OR,1710,USCU_L05,4761,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1846,OR,1710,USCU_S11,85698,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1847,OR,1710,USCU_S16,222180,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1848,OR,1710,USCU_L01,3200,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1849,OR,1710,USCU_S05,96807,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1850,OR,1710,USCU_L09,9440,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1851,OR,1710,USCU_S15,1600,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1852,OR,1710,USCU_L07,18400,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1853,OR,1710,USCU_S03,1440,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1854,OR,1710,USCU_S09,1120,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1855,OR,1710,USCU_L02,21042,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1856,OR,1710,USCU_L09,8016,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1857,OR,1710,USCU_S17,92184,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1858,OR,1710,USCU_S05,173346,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1859,OR,1710,USCU_L08,6012,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1860,OR,1710,USCU_S11,70140,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1861,OR,1710,USCU_L09,3520,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1862,OR,1710,USCU_S15,2200,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1863,OR,1710,USCU_S02,2200,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1864,OR,1710,USCU_L02,7920,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1865,OR,1710,USCU_S07,7480,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1866,OR,1710,USCU_L10,2025,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1867,OR,1710,USCU_S14,10800,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1868,OR,1710,USCU_L04,6075,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1869,OR,1710,USCU_L01,8100,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1870,OR,1710,USCU_L09,14224,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1871,OR,1710,USCU_S12,17550,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1872,OR,1710,USCU_S01,26325,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1873,OR,1710,USCU_S05,7112,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1874,OR,1710,USCU_L04,4445,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1875,OR,1710,USCU_L03,7112,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1876,OR,1710,USCU_S10,8001,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1877,OR,1710,USCU_L10,39770,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1878,OR,1710,USCU_L07,31816,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1879,OR,1710,USCU_L02,19885,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1880,OR,1710,USCU_S01,55678,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1881,OR,1710,USCU_L09,7910,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1882,OR,1710,USCU_S16,2260,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1883,OR,1710,USCU_L01,1130,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1884,OR,1710,USCU_S17,103402,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1885,OR,1710,USCU_S09,135218,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1886,OR,1710,USCU_S12,6215,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1887,OR,1710,USCU_L06,21470,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1888,OR,1710,USCU_S05,5650,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1889,OR,1710,USCU_L02,7784,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1890,OR,1710,USCU_S05,77840,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1891,OR,1710,USCU_L06,7784,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1892,OR,1710,USCU_S13,27244,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1893,OR,1710,USCU_S12,247712,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1894,OR,1710,USCU_S17,116115,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1895,OR,1710,USCU_S01,116115,2016-10-26T00:00:00.000Z,USD,SAP_SYSTEM,C
1896,OR,1710,USCU_L05,675,2016-10-27T00:00:00.000Z,USD,SAP_SYSTEM,C
